submission_date,Alaska,Alabama,Arkansas,Arizona,California,Colorado,Connecticut,Delaware,Connecticut,Florida,Georgia,Hawaii,Iowa,Idaho,Illinois,Indiana,Kansas,Kentucky,Louisiana,Massachusetts,Maryland,Maine,Michigan,Minnesota,Missouri,Mississippi,Montana,North Carolina,North Dakota,Nebraska,New Hampshire,New Jersey,New Mexico,Nevada,New York,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Vermont,Washington,Wisconsin,West Virginia,Wyoming
2/27/2021,287,9930,5417,15967,51821,5945,7622,1418,1418,30734,17294,436,5470,1860,22710,12556,4735,4625,9587,15952,7869,703,16508,6543,7919,6681,1356,11212,1445,2082,1170,23238,3700,4957,47297,17237,6520,2208,24000,2541,8761,1886,11393,45902,1929,8552,204,4956,7014,2297,671
2/28/2021,287,9929,5243,15980,51979,5951,7622,1422,1422,30852,17295,436,5471,1860,22735,12573,4735,4637,9608,16004,7879,703,16508,6551,7919,6681,1357,11212,1445,2082,1170,23252,3716,4957,47412,17297,6530,2208,24021,2544,8785,1888,11411,45997,1935,8783,204,4956,7014,2300,671
3/1/2021,297,9931,5250,15979,52194,5952,7651,1422,1422,30999,17376,436,5472,1867,22759,12595,4744,4652,9628,16030,7905,703,16519,6554,7932,6724,1357,11254,1447,2084,1170,23273,3729,4957,47505,17346,6541,2212,24026,2550,8803,1888,11421,46129,1940,8943,205,4969,7014,2300,671
3/2/2021,299,9991,5254,16060,52497,5959,7658,1426,1426,31135,17480,436,5498,1871,22803,12623,4744,4671,9647,16067,7919,705,16544,6558,8148,6743,1372,11288,1448,2091,1170,23321,3740,4967,47624,17189,6549,2225,24100,2550,8825,1888,11436,46224,1949,9326,206,4988,7050,2301,682
3/3/2021,299,10029,5261,16089,52775,5970,7678,1440,1440,31267,17625,438,5501,1876,22853,12633,4816,4704,9668,16133,7922,705,16550,6575,8150,6764,1373,11363,1448,2092,1175,23449,3753,4987,47729,17189,6559,2252,24169,2553,8838,1893,11459,46336,1955,9357,207,5012,7069,2309,682
3/4/2021,299,10094,5273,16185,53048,5974,7693,1444,1444,31387,17750,438,5536,1876,22902,12663,4816,4732,9686,16175,7930,704,16589,6589,8158,6783,1375,11399,1448,2112,1178,23491,3769,5005,47818,17189,6570,2284,24219,2555,8859,1896,11501,46433,1965,9428,207,5032,7082,2309,682
3/5/2021,301,10122,5283,16269,53448,5986,7704,1453,1453,31522,17815,440,5549,1876,22946,12697,4812,4754,9716,16200,7941,704,16601,6602,8161,6805,1379,11446,1448,2112,1178,23521,3787,5020,47930,17656,6575,2293,24262,2558,8881,1896,11534,46528,1970,9519,207,5041,7094,2318,682
3/6/2021,301,10149,5297,16323,53866,5986,7704,1464,1464,31620,17905,441,5552,1879,23002,12726,4812,4806,9716,16252,7955,706,16658,6614,8161,6808,1381,11502,1449,2113,1181,23557,3796,5036,48023,17656,6591,2296,24317,2559,8897,1898,11543,46618,1975,9596,208,5041,7102,2323,682
3/7/2021,301,10148,5319,16328,54124,5989,7704,1473,1473,31683,17906,442,5558,1879,23014,12737,4812,4819,9748,16293,7963,706,16658,6618,8161,6808,1381,11533,1449,2113,1184,23574,3808,5037,48104,17656,6598,2296,24349,2563,8926,1900,11547,46689,1976,9683,208,5041,7106,2325,682
3/8/2021,301,10148,5343,16328,54224,5990,7725,1475,1475,31764,17948,442,5559,1890,23020,12744,4816,4829,9758,16311,7988,723,16662,6624,8295,6834,1381,11535,1449,2110,1184,23590,3811,5040,48174,17656,6600,2298,24356,2565,8950,1901,11556,46776,1977,9790,208,5063,7106,2325,682
3/9/2021,301,10186,5357,16326,54395,5997,7739,1482,1482,31889,17978,442,5574,1892,23039,12762,4816,4850,9769,16331,8002,723,16692,6764,8297,6845,1385,11552,1452,2120,1185,23635,3830,5054,48267,17825,6607,2303,24396,2567,8972,1901,11588,46842,1990,9849,211,5077,7134,2326,691
3/10/2021,301,10222,5382,16404,54621,6003,7752,1492,1492,31948,18036,445,5601,1901,23067,12775,4851,4884,9812,16384,8014,723,16700,6773,8300,6864,1387,11595,1454,2122,1187,23768,3839,5067,48362,17825,6612,2305,24439,2573,8988,1904,11606,46935,1992,9903,211,5100,7150,2330,691
3/11/2021,301,10274,5410,16464,54891,6021,7761,1494,1494,32040,18117,445,5621,1906,23122,12802,4851,4921,9828,16426,8030,723,16722,6792,8307,6883,1391,11622,1455,2124,1191,23814,3845,5080,48454,17825,6617,2316,24490,2576,9003,1905,11623,47019,2015,9962,211,5107,7160,2338,691
3/12/2021,302,10299,5437,16519,54891,6024,7765,1496,1496,32145,18164,446,5630,1909,23163,12824,4824,4950,9861,16455,8038,724,16729,6805,8310,6896,1392,11663,1457,2124,1195,23854,3849,5097,48555,18036,6621,2319,24530,2577,9012,1907,11639,47084,2017,9985,212,5123,7164,2511,691
3/13/2021,302,10327,5455,16546,55095,6036,7765,1504,1504,32225,18216,447,5633,1910,23188,12846,4824,4966,9861,16489,8048,724,16769,6809,8310,6901,1392,11691,1457,2127,1199,23888,3850,5117,48640,18036,6624,2322,24573,2583,9029,1909,11627,47155,2021,10019,214,5123,7178,2519,691
3/14/2021,302,10327,5474,16553,55235,6038,7765,1507,1507,32255,18215,448,5641,1910,23206,12856,4824,4982,9884,16519,8055,725,16769,6814,8310,6903,1392,11691,1457,2127,1199,23903,3852,5118,48731,18036,6625,2322,24586,2586,9035,1912,11627,47214,2027,10060,214,5123,7176,2530,691
3/15/2021,302,10329,5481,16553,55330,6040,7788,1511,1511,32348,18262,448,5642,1916,23216,12864,4835,5005,9903,16547,8080,725,16779,6815,8350,6929,1393,11709,1458,2127,1199,23925,3853,5121,48793,18036,6627,2324,24587,2591,9046,1912,11638,47284,2027,10104,214,5135,7177,2531,691
3/16/2021,302,10337,5493,16574,55372,6048,7799,1514,1514,32449,18287,448,5657,1929,23235,12876,4835,5029,9925,16563,8099,725,16805,6817,8358,6936,1396,11722,1459,2129,1202,23966,3860,5135,48866,18114,6634,2346,24652,2594,9061,1912,11650,47353,2032,10154,215,5149,7182,2546,693
3/17/2021,303,10363,5507,16586,55577,6049,7807,1516,1516,32504,18359,448,5666,1935,23255,12893,4837,5056,9955,16607,8113,727,16809,6824,8364,6938,1396,11757,1459,2130,1202,24045,3872,5147,48940,18114,6634,2349,24689,2597,9077,1915,11658,47417,2037,10182,217,5156,7201,2565,693
3/18/2021,306,10391,5515,16645,55795,6060,7822,1517,1517,32598,18420,448,5672,1938,23287,12907,4837,5504,9974,16634,8132,728,16843,6830,8368,6945,1406,11783,1460,2133,1207,24076,3877,5157,49020,18114,6638,2353,24706,2599,9095,1919,11681,47477,2041,10092,217,5168,7208,2570,693
3/19/2021,306,10425,5529,16691,56027,6065,7832,1522,1522,32651,18464,449,5672,1941,23304,12922,4842,5695,9988,16677,8158,728,16857,6839,8370,6955,1409,11805,1461,2133,1213,24103,3882,5161,49106,18347,6640,2357,24741,2603,9112,1919,11709,47523,2058,10104,217,5174,7222,2600,693
3/20/2021,306,10436,5533,16733,56072,6068,7832,1526,1526,32713,18530,450,5674,1941,23329,12926,4842,5720,9988,16706,8170,729,16906,6845,8374,6956,1414,11820,1461,2135,1217,24134,3889,5171,49186,18347,6643,2362,24774,2606,9117,1922,11713,47589,2060,10117,219,5174,7240,2600,693
3/21/2021,306,10436,5539,16745,56118,6073,7832,1529,1529,32742,18530,451,5675,1941,23357,12946,4842,5738,9988,16739,8184,729,16906,6850,8374,6956,1414,11820,1461,2135,1217,24174,3889,5172,49265,18347,6647,2363,24788,2607,9128,1923,11713,47632,2062,10127,219,5174,7240,2606,693
3/22/2021,306,10436,5544,16745,56545,6070,7841,1531,1531,32779,18556,451,5675,1946,23379,12947,4850,5799,10030,16766,8195,731,16912,6850,8429,6977,1414,11836,1463,2137,1217,24181,3892,5174,49331,18347,6648,2365,24789,2607,9141,1923,11713,47674,2062,10137,219,5183,7240,2612,693
3/23/2021,308,10450,5547,16798,56596,6074,7845,1535,1535,32820,18588,451,5683,1951,23391,12959,4850,5814,10037,16786,8214,731,16932,6857,8434,6981,1419,11854,1464,2137,1218,24242,3903,5188,49409,18388,6652,2367,24828,2607,9153,1923,11747,47711,2077,10143,220,5186,7240,2613,695
3/24/2021,308,10487,5560,16842,56850,6077,7852,1535,1535,32850,18660,454,5689,1952,23408,12975,4881,5863,10056,16840,8217,731,16949,6866,8435,6987,1431,11894,1465,2165,1228,24292,3909,5203,49491,18388,6655,2368,24876,2609,9164,1924,11792,47743,2082,10147,222,5200,7263,2619,695
3/25/2021,309,10504,5571,16874,57091,6082,7862,1536,1536,32957,18751,455,5708,1954,23442,12982,4881,5970,10073,16879,8232,731,17003,6892,8438,6998,1435,12028,1466,2175,1229,24330,3916,5215,49553,18388,6657,2370,24917,2612,9174,1927,11796,47773,2088,10155,223,5213,7267,2624,695
3/26/2021,309,10523,5583,16898,57336,6086,7865,1536,1536,33116,18849,456,5716,1954,23472,13002,4891,6008,10087,16919,8246,736,17023,6899,8440,7000,1435,12028,1466,2175,1231,24358,3923,5226,49631,18530,6659,2373,24953,2615,9186,1928,11816,47803,2091,10179,224,5218,7271,2628,695
3/27/2021,309,10526,5590,16912,57551,6089,7865,1544,1544,33142,18926,459,5718,1954,23498,13011,4891,6023,10087,16954,8251,736,17047,6903,8440,7001,1436,12028,1466,2175,1235,24382,3925,5236,49744,18530,6661,2375,24986,2615,9198,1933,11841,47834,2101,10199,224,5218,7274,2631,695
3/28/2021,309,10526,5595,16918,57746,6092,7865,1544,1544,33178,18926,459,5725,1954,23521,13023,4891,6031,10087,16983,8260,736,17047,6908,8440,7001,1436,12028,1466,2175,1237,24389,3925,5236,49812,18530,6663,2375,25001,2618,9207,1933,11852,47854,2114,10220,225,5218,7274,2634,695
3/29/2021,309,10526,5601,16918,57778,6092,7883,1552,1552,33247,18962,459,5729,1957,23527,13028,4902,6042,10122,16998,8273,738,17056,6913,8495,7013,1436,12085,1466,2177,1237,24404,3925,5237,49888,18530,6664,2375,25015,2620,9217,1933,11866,47880,2114,10242,225,5226,7277,2638,695
3/30/2021,309,10527,5616,16941,57788,6099,7885,1559,1559,33338,18987,459,5729,1957,23542,13038,4902,6065,10132,17016,8286,743,17108,6914,8498,7034,1437,12087,1466,2180,1237,24486,3932,5239,49962,18611,6669,2381,25049,2622,9227,1935,11894,47892,2118,10252,225,5237,7292,2640,695
3/31/2021,309,10554,5626,16967,57936,6107,7886,1559,1559,33425,19055,460,5743,1962,23579,13039,4913,6090,10141,17052,8303,743,17119,6926,8499,7048,1437,12112,1466,2180,1238,24561,3937,5249,50049,18611,6671,2383,25093,2625,9236,1935,11904,47905,2122,10269,227,5247,7315,2676,700
4/1/2021,309,10553,5636,16977,58090,6117,7900,1559,1559,33494,19119,460,5751,1963,23601,13048,4913,6108,10161,17084,8319,744,17174,6938,8501,7051,1438,12136,1466,2181,1245,24591,3942,5256,50143,18611,6672,2385,25120,2627,9243,1938,11915,47913,2125,10279,227,5262,7326,2683,700
4/2/2021,309,10607,5639,16989,58269,6118,7904,1565,1565,33586,19176,460,5754,1966,23626,13069,4932,6129,10161,17116,8319,745,17194,6942,8504,7055,1454,12136,1466,2181,1245,24615,3949,5260,50232,18646,6672,2385,25148,2627,9251,1938,11915,47918,2131,10287,228,5278,7336,2688,700
4/3/2021,309,10637,5641,16991,58404,6124,7904,1565,1565,33652,19210,464,5822,1966,23635,13074,4932,6149,10161,17146,8350,745,17259,6953,8504,7055,1465,12136,1466,2181,1247,24632,3949,5274,50313,18646,6673,2391,25188,2627,9257,1938,11915,47920,2132,10329,229,5278,7341,2693,700
4/4/2021,309,10637,5643,16990,58513,6126,7904,1566,1566,33674,19212,464,5822,1966,23654,13074,4932,6149,10161,17146,8363,746,17259,6953,8504,7055,1466,12136,1466,2181,1249,24637,3949,5274,50385,18646,6673,2392,25195,2629,9271,1938,11922,47921,2192,10360,229,5278,7340,2695,700
4/5/2021,309,10638,5648,16990,58534,6126,7923,1566,1566,33710,19212,464,5822,1972,23665,13075,4927,6171,10165,17189,8378,746,17282,6963,8508,7055,1466,12173,1468,2181,1249,24649,3953,5275,50452,18646,6674,2394,25200,2633,9277,1938,11929,47921,2133,10401,229,5285,7341,2696,700
4/6/2021,309,10652,5653,16996,58541,6132,7930,1567,1567,33780,19238,464,5835,1974,23673,13084,4927,6184,10174,17201,8378,747,17343,6967,8509,7077,1477,12189,1468,2183,1249,24700,3960,5297,50504,18744,6675,2427,25237,2633,9290,1938,11967,47921,2137,10415,229,5299,7349,2707,701
4/7/2021,309,10652,5660,17023,58659,6139,7935,1567,1567,33822,19305,464,5836,1980,23702,13099,4932,6198,10185,17222,8410,748,17373,6986,8510,7083,1489,12212,1468,2183,1250,24749,3963,5308,50589,18744,6680,2434,25285,2635,9294,1938,11976,47921,2139,10436,230,5306,7356,2722,701
4/8/2021,309,10675,5662,17055,58788,6143,7940,1568,1568,33906,19374,467,5843,1989,23740,13114,4932,6214,10200,17230,8410,750,17450,7000,8510,7086,1494,12224,1470,2219,1251,24783,3974,5313,50648,18744,6691,2439,25327,2636,9306,1939,11997,48013,2149,10451,230,5316,7370,2735,701
4/9/2021,309,10686,5661,17062,58943,6150,7944,1573,1573,33968,19424,467,5849,1993,23762,13131,4938,6223,10216,17239,8444,750,17479,7010,8515,7095,1521,12248,1471,2219,1253,24826,3976,5323,50725,18819,6694,2440,25362,2637,9315,1946,12001,48109,2157,10458,231,5322,7375,2737,701
4/10/2021,309,10712,5661,17092,59113,6155,7944,1577,1577,34014,19488,468,5857,1993,23777,13138,4938,6241,10216,17242,8455,750,17563,7022,8515,7096,1523,12248,1471,2220,1256,24859,3976,5332,50811,18819,6696,2440,25402,2641,9321,1946,12004,48185,2159,10472,231,5322,7379,2742,701
4/11/2021,309,10712,5661,17086,59218,6157,7944,1578,1578,34021,19488,468,5857,1993,23793,13148,4938,6250,10216,17250,8470,751,17563,7035,8515,7096,1523,12248,1471,2220,1257,24870,3976,5332,50887,18819,6697,2440,25405,2643,9326,1946,12012,48211,2159,10486,231,5322,7380,2745,701
4/12/2021,310,10712,5665,17086,59249,6157,7957,1581,1581,34056,19523,468,5857,1996,23809,13151,4930,6257,10241,17269,8484,753,17576,7037,8622,7119,1524,12290,1473,2226,1257,24896,3979,5332,50964,18827,6697,2441,25406,2644,9332,1947,12015,48219,2159,10506,233,5329,7383,2745,701
4/13/2021,310,10722,5673,17105,59258,6168,7974,1587,1587,34120,19548,468,5857,2000,23826,13167,4930,6261,10255,17276,8493,757,17657,7040,8625,7122,1526,12305,1474,2226,1257,24945,3988,5339,51024,18917,6700,2446,25472,2646,9338,1947,12022,48273,2161,10510,233,5340,7394,2747,703
4/14/2021,310,10728,5680,17109,59372,6172,7984,1591,1591,34164,19600,470,5857,2006,23865,13187,4944,6285,10264,17290,8512,758,17694,7056,8630,7127,1526,12325,1475,2226,1261,25006,3996,5353,51091,18917,6708,2449,25522,2647,9346,1948,12032,48341,2161,10529,237,5357,7402,2756,703
4/15/2021,329,10736,5686,17123,59508,6177,7990,1595,1595,34238,19662,470,5870,2015,23896,13194,4944,6302,10273,17295,8528,763,17817,7067,8634,7139,1528,12359,1478,2205,1264,25053,3997,5359,51156,18917,6707,2455,25566,2649,9349,1949,12041,48425,2162,10549,240,5362,7406,2772,703
4/16/2021,329,10739,5692,17153,59587,6186,7995,1596,1596,34330,19718,471,5878,2017,23920,13211,4953,6317,10282,17308,8545,764,17858,7073,8635,7153,1537,12387,1479,2205,1266,25094,4001,5365,51229,18991,6715,2457,25622,2650,9355,1952,12049,48508,2164,10564,242,5380,7412,2777,703
4/17/2021,329,10790,5693,17151,59690,6188,8001,1602,1602,34404,19757,471,5881,2017,23945,13216,4953,6330,10285,17318,8562,765,17934,7083,8635,7153,1545,12413,1479,2213,1266,25134,4003,5366,51280,18991,6719,2460,25661,2651,9359,1953,12063,48573,2164,10581,242,5380,7422,2780,703
4/18/2021,329,10790,5694,17153,59768,6199,8007,1602,1602,34439,19758,471,5881,2017,23955,13224,4953,6338,10289,17325,8574,767,17934,7098,8635,7153,1546,12418,1479,2215,1270,25143,4005,5367,51326,18991,6719,2460,25688,2651,9360,1953,12064,48611,2164,10595,242,5380,7420,2785,703
4/19/2021,329,10790,5699,17153,59772,6201,8014,1602,1602,34471,19784,471,5886,2022,23976,13226,4955,6347,10293,17343,8592,767,17996,7104,8684,7161,1546,12418,1482,2222,1270,25161,4007,5368,51379,18991,6721,2460,25690,2651,9365,1953,12081,48620,2166,10625,242,5394,7421,2785,703
4/20/2021,329,10798,5706,17193,59804,6211,8020,1603,1603,34533,19798,471,5893,2022,23989,13234,4955,6360,10306,17346,8605,768,18086,7109,8689,7163,1552,12437,1484,2222,1271,25206,4010,5377,51435,19033,6753,2460,25767,2654,9365,1953,12096,48677,2174,10640,242,5407,7427,2789,705
4/21/2021,329,10807,5708,17199,59890,6215,8027,1603,1603,34616,19829,471,5899,2028,24018,13248,4961,6373,10316,17359,8625,769,18130,7122,8691,7173,1557,12480,1484,2232,1273,25271,4020,5388,51506,19033,6773,2466,25827,2658,9365,1954,12111,48759,2177,10654,243,5422,7430,2800,705
4/22/2021,329,10824,5711,17221,59992,6225,8039,1604,1604,34696,19875,473,5904,2028,24056,13252,4961,6381,10324,17376,8633,771,18251,7132,8692,7175,1557,12505,1486,2232,1274,25301,4023,5400,51571,19033,6770,2467,25879,2660,9388,1956,12130,48828,2178,10666,243,5428,7438,2808,705
4/23/2021,329,10840,5716,17238,60086,6231,8047,1609,1609,34759,19917,474,5907,2031,24083,13256,4968,6403,10336,17389,8648,772,18283,7142,8694,7175,1559,12523,1486,2241,1281,25328,4024,5422,51633,19122,6783,2476,25938,2660,9404,1957,12142,48897,2179,10675,243,5434,7452,2813,705
4/24/2021,329,10851,5717,17260,60135,6249,8047,1615,1615,34812,19973,475,5927,2031,24114,13271,4968,6436,10336,17401,8661,772,18409,7150,8695,7175,1563,12523,1486,2242,1282,25367,4024,5422,51683,19122,6782,2484,25983,2660,9414,1958,12146,48946,2180,10691,244,5434,7474,2817,705
4/25/2021,329,10851,5718,17268,60188,6251,8047,1616,1616,34848,19975,475,5927,2032,24139,13274,4968,6449,10336,17407,8670,772,18409,7157,8695,7178,1563,12523,1486,2242,1284,25380,4024,5422,51729,19122,6790,2485,25988,2660,9431,1958,12146,48966,2182,10706,244,5434,7473,2821,705
